lat,lon,r1h
39.70000076293945,149.125,4.7459564
39.70000076293945,149.25,4.501297
39.70000076293945,149.375,4.213852
39.70000076293945,149.5,3.9202576
39.70000076293945,149.625,3.5960999
39.70000076293945,149.75,3.2719421
39.70000076293945,149.875,3.0578766
39.79999923706055,120.0,0.14648438
39.79999923706055,120.125,0.14648438
39.79999923706055,120.25,0.18318176
39.79999923706055,120.375,0.19541931
39.79999923706055,120.5,0.18318176
39.79999923706055,120.625,0.20765686
39.79999923706055,120.75,0.2565918
39.79999923706055,120.875,0.2871704
39.79999923706055,121.0,0.2871704
39.79999923706055,121.125,0.2871704
39.79999923706055,121.25,0.26882935
39.79999923706055,121.375,0.23825073
39.79999923706055,121.5,0.22601318
39.79999923706055,121.625,0.2810669
39.79999923706055,121.75,0.31776428
39.79999923706055,121.875,0.26882935
39.79999923706055,122.0,0.26882935
39.79999923706055,122.125,0.30551147
39.79999923706055,122.25,0.26882935
39.79999923706055,122.375,0.20765686
39.79999923706055,122.5,0.22601318
39.79999923706055,122.625,0.20765686
39.79999923706055,122.75,0.14648438
39.79999923706055,122.875,0.14648438
39.79999923706055,123.0,0.14648438
39.79999923706055,123.125,0.14648438
39.79999923706055,123.25,0.14648438
39.79999923706055,123.375,0.14648438
39.79999923706055,123.5,0.20153809
39.79999923706055,123.625,0.22601318
39.79999923706055,123.75,0.19541931
39.79999923706055,123.875,0.18318176
39.79999923706055,124.0,0.15260315
39.79999923706055,124.125,0.15260315
39.79999923706055,124.25,0.14648438
39.79999923706055,124.375,0.14648438
39.79999923706055,124.5,0.14648438
39.79999923706055,124.625,0.14648438
39.79999923706055,124.75,0.14648438
39.79999923706055,124.875,0.14648438
39.79999923706055,125.0,0.14648438
39.79999923706055,125.125,0.14648438
39.79999923706055,125.25,0.14648438
39.79999923706055,125.375,0.14648438
39.79999923706055,125.5,0.14648438
39.79999923706055,125.625,0.14648438
39.79999923706055,125.75,0.14648438
39.79999923706055,125.875,0.14648438
39.79999923706055,126.0,0.14648438
39.79999923706055,126.125,0.14648438
39.79999923706055,126.25,0.15260315
39.79999923706055,126.375,0.14648438
39.79999923706055,126.5,0.14648438
39.79999923706055,126.625,0.14648438
39.79999923706055,126.75,0.14648438
39.79999923706055,126.875,0.14648438
39.79999923706055,127.0,0.14648438
39.79999923706055,127.125,0.14648438
39.79999923706055,127.25,0.14648438
39.79999923706055,127.375,0.14648438
39.79999923706055,127.5,0.14648438
39.79999923706055,127.625,0.14648438
39.79999923706055,127.75,0.14648438
39.79999923706055,127.875,0.14648438
39.79999923706055,128.0,0.14648438
39.79999923706055,128.125,0.14648438
39.79999923706055,128.25,0.14648438
39.79999923706055,128.375,0.14648438
39.79999923706055,128.5,0.14648438
39.79999923706055,128.625,0.15872192
39.79999923706055,128.75,0.18319702
39.79999923706055,128.875,0.1648407
39.79999923706055,129.0,0.15260315
39.79999923706055,129.125,0.14648438
39.79999923706055,129.25,0.14648438
39.79999923706055,129.375,0.14648438
39.79999923706055,129.5,0.14648438
39.79999923706055,129.625,0.14648438
39.79999923706055,129.75,0.14648438
39.79999923706055,129.875,0.14648438
39.79999923706055,130.0,0.14648438
39.79999923706055,130.125,0.14648438
39.79999923706055,130.25,0.14648438
39.79999923706055,130.375,0.14648438
39.79999923706055,130.5,0.14648438
39.79999923706055,130.625,0.14648438
39.79999923706055,130.75,0.14648438
39.79999923706055,130.875,0.14648438
39.79999923706055,131.0,0.14648438
39.79999923706055,131.125,0.14648438
39.79999923706055,131.25,0.14648438
39.79999923706055,131.375,0.14648438
39.79999923706055,131.5,0.14648438
39.79999923706055,131.625,0.14648438
39.79999923706055,131.75,0.14648438
39.79999923706055,131.875,0.14648438
39.79999923706055,132.0,0.14648438
39.79999923706055,132.125,0.14648438
39.79999923706055,132.25,0.14648438
39.79999923706055,132.375,0.14648438
39.79999923706055,132.5,0.14648438
39.79999923706055,132.625,0.14648438
39.79999923706055,132.75,0.14648438
39.79999923706055,132.875,0.14648438
39.79999923706055,133.0,0.14648438
39.79999923706055,133.125,0.14648438
39.79999923706055,133.25,0.14648438
39.79999923706055,133.375,0.14648438
39.79999923706055,133.5,0.14648438
39.79999923706055,133.625,0.15260315
39.79999923706055,133.75,0.15872192
39.79999923706055,133.875,0.17707825
39.79999923706055,134.0,0.20153809
39.79999923706055,134.125,0.26271057
39.79999923706055,134.25,0.35446167
39.79999923706055,134.375,0.45231628
39.79999923706055,134.5,0.4278412
39.79999923706055,134.625,0.3911438
39.79999923706055,134.75,0.38502502
39.79999923706055,134.875,0.36668396
39.79999923706055,135.0,0.36668396
39.79999923706055,135.125,0.33610535
39.79999923706055,135.25,0.31163025
39.79999923706055,135.375,0.30551147
39.79999923706055,135.5,0.30551147
39.79999923706055,135.625,0.31774902
39.79999923706055,135.75,0.34222412
39.79999923706055,135.875,0.3911438
39.79999923706055,136.0,0.4156189
39.79999923706055,136.125,0.45843506
39.79999923706055,136.25,0.49513245
39.79999923706055,136.375,0.62968445
39.79999923706055,136.5,0.8865814
39.79999923706055,136.625,1.2168427
39.79999923706055,136.75,1.4492645
39.79999923706055,136.875,1.6633453
39.79999923706055,137.0,1.8957672
39.79999923706055,137.125,2.0547638
39.79999923706055,137.25,2.2138062
39.79999923706055,137.375,2.3483734
39.79999923706055,137.5,2.3238983
39.79999923706055,137.625,2.1342926
39.79999923706055,137.75,1.9202423
39.79999923706055,137.875,1.7428436
39.79999923706055,138.0,1.6633606
39.79999923706055,138.125,1.6388855
39.79999923706055,138.25,1.5960693
39.79999923706055,138.375,1.5165558
39.79999923706055,138.5,1.4370575
39.79999923706055,138.625,1.4003601
39.79999923706055,138.75,1.4982147
39.79999923706055,138.875,1.6694336
39.79999923706055,139.0,1.9385529
39.79999923706055,139.125,2.3544617
39.79999923706055,139.25,2.8559875
39.79999923706055,139.375,3.3758545
39.79999923706055,139.5,4.256607
39.79999923706055,139.625,5.492096
39.79999923706055,139.75,6.929413
39.79999923706055,139.875,8.898819
39.79999923706055,140.0,10.84993
39.79999923706055,140.125,11.742889
39.79999923706055,140.25,13.333115
39.79999923706055,140.375,11.027237
39.79999923706055,140.5,9.112854
39.79999923706055,140.625,11.253586
39.79999923706055,140.75,14.054871
39.79999923706055,140.875,11.541061
39.79999923706055,141.0,7.559387
39.79999923706055,141.125,5.0823364
39.79999923706055,141.25,4.703125
39.79999923706055,141.375,4.452347
39.79999923706055,141.5,4.51355
39.79999923706055,141.625,5.7306366
39.79999923706055,141.75,5.412628
39.79999923706055,141.875,5.3698425
39.79999923706055,142.0,5.914154
39.79999923706055,142.125,3.2352753
39.79999923706055,142.25,2.250534
39.79999923706055,142.375,1.755127
39.79999923706055,142.5,1.8040314
39.79999923706055,142.625,1.9386292
39.79999923706055,142.75,2.097641
39.79999923706055,142.875,2.556366
39.79999923706055,143.0,3.2841797
39.79999923706055,143.125,4.189392
39.79999923706055,143.25,5.559433
39.79999923706055,143.375,6.84993
39.79999923706055,143.5,7.7306366
39.79999923706055,143.625,8.550232
39.79999923706055,143.75,8.990585
39.79999923706055,143.875,9.216888
39.79999923706055,144.0,9.106812
39.79999923706055,144.125,8.690903
39.79999923706055,144.25,8.048706
39.79999923706055,144.375,7.406494
39.79999923706055,144.5,6.9477997
39.79999923706055,144.625,6.8805084
39.79999923706055,144.75,7.0640106
39.79999923706055,144.875,7.1496277
39.79999923706055,145.0,7.1679535
39.79999923706055,145.125,7.3025055
39.79999923706055,145.25,7.3514557
39.79999923706055,145.375,7.3025208
39.79999923706055,145.5,7.5899963
39.79999923706055,145.625,8.287247
39.79999923706055,145.75,9.112946
39.79999923706055,145.875,10.079315
39.79999923706055,146.0,11.119049
39.79999923706055,146.125,12.41571
39.79999923706055,146.25,14.177155
39.79999923706055,146.375,15.675644
39.79999923706055,146.5,17.216904
39.79999923706055,146.625,18.886627
39.79999923706055,146.75,20.360611
39.79999923706055,146.875,21.247467
39.79999923706055,147.0,20.770447
39.79999923706055,147.125,20.091492
39.79999923706055,147.25,19.846863
39.79999923706055,147.375,19.357544
39.79999923706055,147.5,18.018158
39.79999923706055,147.625,16.164932
39.79999923706055,147.75,14.213852
39.79999923706055,147.875,12.403427
39.79999923706055,148.0,10.690918
39.79999923706055,148.125,9.284164
39.79999923706055,148.25,8.091492
39.79999923706055,148.375,7.119034
39.79999923706055,148.5,6.489044
39.79999923706055,148.625,6.042572
39.79999923706055,148.75,5.663376
39.79999923706055,148.875,5.430954
39.79999923706055,149.0,5.229141
39.79999923706055,149.125,5.0089874
39.79999923706055,149.25,4.7459717
39.79999923706055,149.375,4.4523315
39.79999923706055,149.5,4.1220856
39.79999923706055,149.625,3.7551117
39.79999923706055,149.75,3.3636932
39.79999923706055,149.875,3.01503
39.900001525878906,120.0,0.14648438
39.900001525878906,120.125,0.14648438
39.900001525878906,120.25,0.17095947
39.900001525878906,120.375,0.17095947
39.900001525878906,120.5,0.17095947
39.900001525878906,120.625,0.18318176
39.900001525878906,120.75,0.20765686
39.900001525878906,120.875,0.19541931
39.900001525878906,121.0,0.17095947
39.900001525878906,121.125,0.17095947
39.900001525878906,121.25,0.1648407
39.900001525878906,121.375,0.17095947
39.900001525878906,121.5,0.25047302
39.900001525878906,121.625,0.27494812
39.900001525878906,121.75,0.25048828
39.900001525878906,121.875,0.23825073
39.900001525878906,122.0,0.24435425
39.900001525878906,122.125,0.2871704
39.900001525878906,122.25,0.2688141
39.900001525878906,122.375,0.18318176
39.900001525878906,122.5,0.15872192
39.900001525878906,122.625,0.17707825
39.900001525878906,122.75,0.14648438
39.900001525878906,122.875,0.14648438
39.900001525878906,123.0,0.14648438
39.900001525878906,123.125,0.14648438
39.900001525878906,123.25,0.14648438
39.900001525878906,123.375,0.14648438
39.900001525878906,123.5,0.14648438
39.900001525878906,123.625,0.1648407
39.900001525878906,123.75,0.20765686
39.900001525878906,123.875,0.19541931
39.900001525878906,124.0,0.1893158
39.900001525878906,124.125,0.15872192
39.900001525878906,124.25,0.14648438
39.900001525878906,124.375,0.14648438
39.900001525878906,124.5,0.14648438
39.900001525878906,124.625,0.14648438
39.900001525878906,124.75,0.14648438
39.900001525878906,124.875,0.14648438
39.900001525878906,125.0,0.14648438
39.900001525878906,125.125,0.14648438
39.900001525878906,125.25,0.14648438
39.900001525878906,125.375,0.14648438
39.900001525878906,125.5,0.14648438
39.900001525878906,125.625,0.14648438
39.900001525878906,125.75,0.14648438
39.900001525878906,125.875,0.14648438
39.900001525878906,126.0,0.14648438
39.900001525878906,126.125,0.14648438
39.900001525878906,126.25,0.14648438
39.900001525878906,126.375,0.14648438
39.900001525878906,126.5,0.14648438
39.900001525878906,126.625,0.14648438
39.900001525878906,126.75,0.15260315
39.900001525878906,126.875,0.15260315
39.900001525878906,127.0,0.14648438
39.900001525878906,127.125,0.14648438
39.900001525878906,127.25,0.14648438
39.900001525878906,127.375,0.17707825
39.900001525878906,127.5,0.15260315
39.900001525878906,127.625,0.14648438
39.900001525878906,127.75,0.14648438
39.900001525878906,127.875,0.14648438
39.900001525878906,128.0,0.14648438
39.900001525878906,128.125,0.14648438
39.900001525878906,128.25,0.14648438
39.900001525878906,128.375,0.14648438
39.900001525878906,128.5,0.14648438
39.900001525878906,128.625,0.15872192
39.900001525878906,128.75,0.17095947
39.900001525878906,128.875,0.15260315
39.900001525878906,129.0,0.14648438
39.900001525878906,129.125,0.14648438
39.900001525878906,129.25,0.14648438
39.900001525878906,129.375,0.14648438
39.900001525878906,129.5,0.14648438
39.900001525878906,129.625,0.14648438
39.900001525878906,129.75,0.14648438
39.900001525878906,129.875,0.14648438
39.900001525878906,130.0,0.14648438
39.900001525878906,130.125,0.14648438
39.900001525878906,130.25,0.14648438
39.900001525878906,130.375,0.14648438
39.900001525878906,130.5,0.14648438
39.900001525878906,130.625,0.14648438
39.900001525878906,130.75,0.14648438
39.900001525878906,130.875,0.14648438
39.900001525878906,131.0,0.14648438
39.900001525878906,131.125,0.14648438
39.900001525878906,131.25,0.14648438
39.900001525878906,131.375,0.14648438
39.900001525878906,131.5,0.14648438
39.900001525878906,131.625,0.14648438
39.900001525878906,131.75,0.14648438
39.900001525878906,131.875,0.14648438
39.900001525878906,132.0,0.14648438
39.900001525878906,132.125,0.14648438
39.900001525878906,132.25,0.14648438
39.900001525878906,132.375,0.14648438
39.900001525878906,132.5,0.14648438
39.900001525878906,132.625,0.14648438
39.900001525878906,132.75,0.14648438
39.900001525878906,132.875,0.14648438
39.900001525878906,133.0,0.14648438
39.900001525878906,133.125,0.14648438
39.900001525878906,133.25,0.14648438
39.900001525878906,133.375,0.14648438
39.900001525878906,133.5,0.14648438
39.900001525878906,133.625,0.15872192
39.900001525878906,133.75,0.1648407
39.900001525878906,133.875,0.19541931
39.900001525878906,134.0,0.22601318
39.900001525878906,134.125,0.2688141
39.900001525878906,134.25,0.2871704
39.900001525878906,134.375,0.32998657
39.900001525878906,134.5,0.34222412
39.900001525878906,134.625,0.33000183
39.900001525878906,134.75,0.32998657
39.900001525878906,134.875,0.31774902
39.900001525878906,135.0,0.31163025
39.900001525878906,135.125,0.2993927
39.900001525878906,135.25,0.29327393
39.900001525878906,135.375,0.26882935
39.900001525878906,135.5,0.28105164
39.900001525878906,135.625,0.30551147
39.900001525878906,135.75,0.32998657
39.900001525878906,135.875,0.37280273
39.900001525878906,136.0,0.3911438
39.900001525878906,136.125,0.43395996
39.900001525878906,136.25,0.5012512
39.900001525878906,136.375,0.5807648
39.900001525878906,136.5,0.66638184
39.900001525878906,136.625,0.8009491
39.900001525878906,136.75,0.9538574
39.900001525878906,136.875,1.1067657
39.900001525878906,137.0,1.2841339
39.900001525878906,137.125,1.5348969
39.900001525878906,137.25,1.8162384
39.900001525878906,137.375,1.9936218
39.900001525878906,137.5,2.0119781
39.900001525878906,137.625,1.8774109
39.900001525878906,137.75,1.700058
39.900001525878906,137.875,1.5960846
39.900001525878906,138.0,1.638855
39.900001525878906,138.125,1.8040314
39.900001525878906,138.25,1.9813843
39.900001525878906,138.375,1.987503
39.900001525878906,138.5,1.9447021
39.900001525878906,138.625,1.9324799
39.900001525878906,138.75,1.9691467
39.900001525878906,138.875,2.1036987
39.900001525878906,139.0,2.3177795
39.900001525878906,139.125,2.6725311
39.900001525878906,139.25,3.0884247
39.900001525878906,139.375,3.5043182
39.900001525878906,139.5,4.1832275
39.900001525878906,139.625,5.0700684
39.900001525878906,139.75,6.134308
39.900001525878906,139.875,7.504318
39.900001525878906,140.0,9.553268
39.900001525878906,140.125,10.378952
39.900001525878906,140.25,9.479904
39.900001525878906,140.375,7.247452
39.900001525878906,140.5,7.0150604
39.900001525878906,140.625,10.41568
39.900001525878906,140.75,11.302521
39.900001525878906,140.875,7.0456543
39.900001525878906,141.0,5.375885
39.900001525878906,141.125,4.3667297
39.900001525878906,141.25,4.5135345
39.900001525878906,141.375,5.125122
39.900001525878906,141.5,5.98143
39.900001525878906,141.625,7.070114
39.900001525878906,141.75,6.5808105
39.900001525878906,141.875,5.9936523
39.900001525878906,142.0,6.1343384
39.900001525878906,142.125,3.455429
39.900001525878906,142.25,2.4217834
39.900001525878906,142.375,2.0425873
39.900001525878906,142.5,2.1343536
39.900001525878906,142.625,2.250534
39.900001525878906,142.75,2.3973389
39.900001525878906,142.875,3.1496582
39.900001525878906,143.0,4.1832733
39.900001525878906,143.125,5.2046967
39.900001525878906,143.25,6.819336
39.900001525878906,143.375,8.09761
39.900001525878906,143.5,9.210785
39.900001525878906,143.625,10.134308
39.900001525878906,143.75,10.562439
39.900001525878906,143.875,10.605286
39.900001525878906,144.0,10.05481
39.900001525878906,144.125,9.345352
39.900001525878906,144.25,8.4951935
39.900001525878906,144.375,7.6939697
39.900001525878906,144.5,7.4431763
39.900001525878906,144.625,7.357605
39.900001525878906,144.75,7.3209076
39.900001525878906,144.875,7.443207
39.900001525878906,145.0,7.4921265
39.900001525878906,145.125,7.528824
39.900001525878906,145.25,7.6266937
39.900001525878906,145.375,7.687866
39.900001525878906,145.5,8.054825
39.900001525878906,145.625,8.880508
39.900001525878906,145.75,9.614456
39.900001525878906,145.875,10.519684
39.900001525878906,146.0,11.675629
39.900001525878906,146.125,13.11293
39.900001525878906,146.25,14.862167
39.900001525878906,146.375,16.678665
39.900001525878906,146.5,18.501312
39.900001525878906,146.625,19.932526
39.900001525878906,146.75,20.409576
39.900001525878906,146.875,20.140488
39.900001525878906,147.0,19.394287
39.900001525878906,147.125,18.953903
39.900001525878906,147.25,18.629791
39.900001525878906,147.375,17.271927
39.900001525878906,147.5,15.418762
39.900001525878906,147.625,13.779587
39.900001525878906,147.75,12.085419
39.900001525878906,147.875,10.507416
39.900001525878906,148.0,9.314728
39.900001525878906,148.125,8.330048
39.900001525878906,148.25,7.4309387
39.900001525878906,148.375,6.7031097
39.900001525878906,148.5,6.1588135
39.900001525878906,148.625,5.8713226
39.900001525878906,148.75,5.6878357
39.900001525878906,148.875,5.54718
39.900001525878906,149.0,5.4187317
39.900001525878906,149.125,5.2230225
39.900001525878906,149.25,4.941681
39.900001525878906,149.375,4.5808105
39.900001525878906,149.5,4.2016144
39.900001525878906,149.625,3.7734833
39.900001525878906,149.75,3.3453217
39.900001525878906,149.875,3.0272827
40.0,120.0,0.14648438
40.0,120.125,0.15260315
40.0,120.25,0.17707825
40.0,120.375,0.18319702
40.0,120.5,0.18318176
40.0,120.625,0.18318176
40.0,120.75,0.18318176
40.0,120.875,0.1648407
40.0,121.0,0.14648438
40.0,121.125,0.14648438
40.0,121.25,0.14648438
40.0,121.375,0.14648438
40.0,121.5,0.1893158
40.0,121.625,0.2565918
40.0,121.75,0.2565918
40.0,121.875,0.2321167
40.0,122.0,0.21987915
40.0,122.125,0.25047302
40.0,122.25,0.24435425
40.0,122.375,0.1648407
40.0,122.5,0.14648438
40.0,122.625,0.14648438
40.0,122.75,0.14648438
40.0,122.875,0.14648438
40.0,123.0,0.14648438
40.0,123.125,0.14648438
40.0,123.25,0.14648438
40.0,123.375,0.14648438
40.0,123.5,0.14648438
40.0,123.625,0.14648438
40.0,123.75,0.14648438
40.0,123.875,0.1648407
40.0,124.0,0.1893158
40.0,124.125,0.20765686
40.0,124.25,0.25047302
40.0,124.375,0.2321167
40.0,124.5,0.17095947
40.0,124.625,0.15872192
40.0,124.75,0.14648438
40.0,124.875,0.14648438
40.0,125.0,0.14648438
40.0,125.125,0.14648438
40.0,125.25,0.15260315
40.0,125.375,0.15260315
40.0,125.5,0.14648438
40.0,125.625,0.14648438
40.0,125.75,0.14648438
40.0,125.875,0.14648438
40.0,126.0,0.14648438
40.0,126.125,0.14648438
40.0,126.25,0.14648438
40.0,126.375,0.14648438
40.0,126.5,0.14648438
40.0,126.625,0.14648438
40.0,126.75,0.14648438
40.0,126.875,0.15260315
40.0,127.0,0.15260315
40.0,127.125,0.15872192
40.0,127.25,0.1648407
40.0,127.375,0.20765686
40.0,127.5,0.15260315
40.0,127.625,0.14648438
40.0,127.75,0.14648438
40.0,127.875,0.14648438
40.0,128.0,0.14648438
40.0,128.125,0.14648438
40.0,128.25,0.14648438
40.0,128.375,0.14648438
40.0,128.5,0.14648438
40.0,128.625,0.14648438
40.0,128.75,0.15260315
40.0,128.875,0.14648438
40.0,129.0,0.14648438
40.0,129.125,0.14648438
40.0,129.25,0.14648438
40.0,129.375,0.14648438
40.0,129.5,0.14648438
40.0,129.625,0.14648438
40.0,129.75,0.14648438
40.0,129.875,0.14648438
40.0,130.0,0.14648438
40.0,130.125,0.14648438
40.0,130.25,0.14648438
40.0,130.375,0.14648438
40.0,130.5,0.14648438
40.0,130.625,0.14648438
40.0,130.75,0.14648438
40.0,130.875,0.14648438
40.0,131.0,0.14648438
40.0,131.125,0.14648438
40.0,131.25,0.14648438
40.0,131.375,0.14648438
40.0,131.5,0.14648438
40.0,131.625,0.14648438
40.0,131.75,0.14648438
40.0,131.875,0.14648438
40.0,132.0,0.14648438
40.0,132.125,0.14648438
40.0,132.25,0.14648438
40.0,132.375,0.14648438
40.0,132.5,0.14648438
40.0,132.625,0.14648438
40.0,132.75,0.14648438
40.0,132.875,0.14648438
40.0,133.0,0.14648438
40.0,133.125,0.14648438
40.0,133.25,0.14648438
40.0,133.375,0.14648438
40.0,133.5,0.14648438
40.0,133.625,0.15260315
40.0,133.75,0.17707825
40.0,133.875,0.20765686
40.0,134.0,0.23823547
40.0,134.125,0.25047302
40.0,134.25,0.2565918
40.0,134.375,0.2565918
40.0,134.5,0.26882935
40.0,134.625,0.26271057
40.0,134.75,0.2565918
40.0,134.875,0.2565918
40.0,135.0,0.2688141
40.0,135.125,0.25047302
40.0,135.25,0.25047302
40.0,135.375,0.26271057
40.0,135.5,0.27494812
40.0,135.625,0.3116455
40.0,135.75,0.34220886
40.0,135.875,0.3789215
40.0,136.0,0.42785645
40.0,136.125,0.47065735
40.0,136.25,0.5195923
40.0,136.375,0.5685272
40.0,136.5,0.6052246
40.0,136.625,0.6663971
40.0,136.75,0.7703705
40.0,136.875,0.95384216
40.0,137.0,1.1251221
40.0,137.125,1.2474213
40.0,137.25,1.3330536
40.0,137.375,1.4859772
40.0,137.5,1.6388702
40.0,137.625,1.6878052
40.0,137.75,1.7489624
40.0,137.875,1.7856598
40.0,138.0,1.920227
40.0,138.125,2.238266
40.0,138.25,2.58078
40.0,138.375,2.8193207
40.0,138.5,2.856018
40.0,138.625,2.7520447
40.0,138.75,2.6235962
40.0,138.875,2.586914
40.0,139.0,2.7398224
40.0,139.125,3.0456085
40.0,139.25,3.5043182
40.0,139.375,3.895752
40.0,139.5,4.397293
40.0,139.625,5.125107
40.0,139.75,5.8223877
40.0,139.875,6.880478
40.0,140.0,9.369797
40.0,140.125,10.4646
40.0,140.25,9.54715
40.0,140.375,8.819351
40.0,140.5,8.77652
40.0,140.625,8.715332
40.0,140.75,5.859085
40.0,140.875,3.5043488
40.0,141.0,4.1159363
40.0,141.125,4.7092285
40.0,141.25,5.1190186
40.0,141.375,6.183258
40.0,141.5,7.2903137
40.0,141.625,8.048721
40.0,141.75,8.030365
40.0,141.875,7.4921265
40.0,142.0,5.4554596
40.0,142.125,3.9080353
40.0,142.25,3.0211792
40.0,142.375,2.5747223
40.0,142.5,2.6358795
40.0,142.625,2.7765198
40.0,142.75,2.8132477
40.0,142.875,3.7306824
40.0,143.0,5.3025208
40.0,143.125,6.794861
40.0,143.25,8.3423
40.0,143.375,9.675644
40.0,143.5,10.5686035
40.0,143.625,11.265839
40.0,143.75,11.437088
40.0,143.875,11.369812
40.0,144.0,10.67865
40.0,144.125,9.791824
40.0,144.25,8.672562
40.0,144.375,7.8529816
40.0,144.5,7.6022186
40.0,144.625,7.443222
40.0,144.75,7.320877
40.0,144.875,7.553299
40.0,145.0,7.785721
40.0,145.125,7.7551117
40.0,145.25,7.9202576
40.0,145.375,8.079269
40.0,145.5,8.41568
40.0,145.625,9.002838
40.0,145.75,9.602219
40.0,145.875,10.537979
40.0,146.0,11.657288
40.0,146.125,12.996735
40.0,146.25,14.709259
40.0,146.375,16.89888
40.0,146.5,19.039566
40.0,146.625,19.93863
40.0,146.75,19.76123
40.0,146.875,19.057877
40.0,147.0,18.287292
40.0,147.125,17.651123
40.0,147.25,16.648087
40.0,147.375,14.819321
40.0,147.5,13.021194
40.0,147.625,11.608322
40.0,147.75,10.226059
40.0,147.875,9.149612
40.0,148.0,8.330032
40.0,148.125,7.5594025
40.0,148.25,6.868286
40.0,148.375,6.4217987
40.0,148.5,6.0915375
40.0,148.625,5.920273
40.0,148.75,5.8835907
40.0,148.875,5.7490387
40.0,149.0,5.547165
40.0,149.125,5.302536
40.0,149.25,4.9661407
40.0,149.375,4.6052704
40.0,149.5,4.250534
40.0,149.625,3.8285217
40.0,149.75,3.4554138
40.0,149.875,3.0639954
40.099998474121094,120.0,0.14648438
40.099998474121094,120.125,0.14648438
40.099998474121094,120.25,0.1648407
40.099998474121094,120.375,0.20153809
40.099998474121094,120.5,0.2321167
40.099998474121094,120.625,0.21987915
40.099998474121094,120.75,0.18930054
40.099998474121094,120.875,0.15260315
40.099998474121094,121.0,0.14648438
40.099998474121094,121.125,0.14648438
40.099998474121094,121.25,0.14648438
40.099998474121094,121.375,0.14648438
40.099998474121094,121.5,0.14648438
40.099998474121094,121.625,0.21989441
40.099998474121094,121.75,0.25047302
40.099998474121094,121.875,0.22599792
40.099998474121094,122.0,0.19541931
40.099998474121094,122.125,0.20765686
40.099998474121094,122.25,0.21987915
40.099998474121094,122.375,0.1648407
40.099998474121094,122.5,0.14648438
40.099998474121094,122.625,0.14648438
40.099998474121094,122.75,0.19541931
40.099998474121094,122.875,0.15872192
40.099998474121094,123.0,0.14648438
40.099998474121094,123.125,0.14648438
40.099998474121094,123.25,0.14648438
40.099998474121094,123.375,0.14648438
40.099998474121094,123.5,0.14648438
40.099998474121094,123.625,0.14648438
40.099998474121094,123.75,0.14648438
40.099998474121094,123.875,0.14648438
40.099998474121094,124.0,0.14648438
40.099998474121094,124.125,0.14648438
40.099998474121094,124.25,0.14648438
40.099998474121094,124.375,0.14648438
40.099998474121094,124.5,0.14648438
40.099998474121094,124.625,0.1648407
40.099998474121094,124.75,0.14648438
40.099998474121094,124.875,0.14648438
40.099998474121094,125.0,0.14648438
40.099998474121094,125.125,0.15260315
40.099998474121094,125.25,0.15872192
40.099998474121094,125.375,0.1648407
40.099998474121094,125.5,0.1648407
40.099998474121094,125.625,0.15872192
40.099998474121094,125.75,0.15260315
40.099998474121094,125.875,0.15260315
40.099998474121094,126.0,0.14648438
40.099998474121094,126.125,0.14648438
40.099998474121094,126.25,0.14648438
40.099998474121094,126.375,0.14648438
40.099998474121094,126.5,0.14648438
40.099998474121094,126.625,0.14648438
40.099998474121094,126.75,0.14648438
40.099998474121094,126.875,0.15872192
40.099998474121094,127.0,0.22601318
40.099998474121094,127.125,0.2443695
40.099998474121094,127.25,0.26882935
40.099998474121094,127.375,0.25047302
40.099998474121094,127.5,0.1893158
40.099998474121094,127.625,0.14648438
40.099998474121094,127.75,0.14648438
40.099998474121094,127.875,0.14648438
40.099998474121094,128.0,0.14648438
40.099998474121094,128.125,0.14648438
40.099998474121094,128.25,0.14648438
40.099998474121094,128.375,0.14648438
40.099998474121094,128.5,0.14648438
40.099998474121094,128.625,0.14648438
40.099998474121094,128.75,0.14648438
40.099998474121094,128.875,0.14648438
40.099998474121094,129.0,0.14648438
40.099998474121094,129.125,0.14648438
40.099998474121094,129.25,0.14648438
40.099998474121094,129.375,0.14648438
40.099998474121094,129.5,0.14648438
40.099998474121094,129.625,0.14648438
40.099998474121094,129.75,0.14648438
40.099998474121094,129.875,0.14648438
40.099998474121094,130.0,0.14648438
40.099998474121094,130.125,0.14648438
40.099998474121094,130.25,0.14648438
40.099998474121094,130.375,0.14648438
40.099998474121094,130.5,0.14648438
40.099998474121094,130.625,0.14648438
40.099998474121094,130.75,0.14648438
40.099998474121094,130.875,0.14648438
40.099998474121094,131.0,0.14648438
40.099998474121094,131.125,0.14648438
40.099998474121094,131.25,0.14648438
40.099998474121094,131.375,0.14648438
40.099998474121094,131.5,0.14648438
40.099998474121094,131.625,0.14648438
40.099998474121094,131.75,0.14648438
40.099998474121094,131.875,0.14648438
40.099998474121094,132.0,0.14648438
40.099998474121094,132.125,0.14648438
40.099998474121094,132.25,0.14648438
40.099998474121094,132.375,0.14648438
40.099998474121094,132.5,0.14648438
40.099998474121094,132.625,0.14648438
40.099998474121094,132.75,0.14648438
40.099998474121094,132.875,0.14648438
40.099998474121094,133.0,0.14648438
40.099998474121094,133.125,0.14648438
40.099998474121094,133.25,0.14648438
40.099998474121094,133.375,0.14648438
40.099998474121094,133.5,0.15260315
40.099998474121094,133.625,0.15260315
40.099998474121094,133.75,0.17095947
40.099998474121094,133.875,0.1893158
40.099998474121094,134.0,0.21989441
